,DATETIME,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,E,I,D,H,Avg,Std,Avg_w,Std_w
2781,2019-04-26 23:00:00,"11,980.37","1,264.21","3,219.27",687.34,"11,139.85","3,524.09","6,168.41","1,192.03",39175.56,46,4,0,37870.65,1216.8499999999985,40440.085,1264.5250000000015
2782,2019-04-26 00:00:00,"11,113.98","1,173.84","3,167.02",642.15,"10,126.79","3,262.80","5,595.08","1,121.74",36203.4,0,4,0,34796.09,1034.5200000000004,37689.479999999996,1486.079999999998
2783,2019-04-27 01:00:00,"10,406.13","1,073.37","3,100.76",603.94,"9,249.85","3,012.70","5,075.77","1,070.61",33593.13,2,5,1,32544.104999999996,820.2349999999988,34898.265,1305.135000000002
2784,2019-04-27 02:00:00,"9,849.56","1,013.01","3,019.79",585.07,"8,665.15","2,818.41","4,724.43","1,032.44",31707.85,4,5,1,31215.86,341.1900000000005,32650.489999999998,942.6399999999994
2785,2019-04-27 03:00:00,"9,496.74",915.35,"2,977.60",573.34,"8,292.17","2,687.00","4,474.49","1,011.57",30428.26,6,5,1,30264.184999999998,75.26500000000124,31068.055,639.7950000000001
2786,2019-04-27 04:00:00,"9,247.18",926.38,"2,952.82",566.60,"8,128.81","2,596.39","4,320.89",996.23,29735.3,8,5,1,29765.87,96.56999999999971,30081.78,346.47999999999956
2787,2019-04-27 05:00:00,"9,156.10",930.51,"2,945.60",568.05,"8,118.30","2,550.75","4,255.93",986.83,29512.07,10,5,1,30032.685,150.14500000000044,29623.684999999998,111.61499999999978
2788,2019-04-27 06:00:00,"9,294.94",983.01,"2,980.17",592.25,"8,313.50","2,575.93","4,287.37",987.50,30014.66,12,5,1,31650.690000000002,290.53000000000065,29763.364999999998,251.29500000000007
2789,2019-04-27 07:00:00,"9,462.16","1,018.60","3,010.80",614.69,"8,739.61","2,620.15","4,463.25","1,004.67",30933.92,14,5,1,34600.605,490.4449999999997,30474.29,459.6299999999992
2790,2019-04-27 08:00:00,"9,717.63","1,065.95","3,016.28",621.61,"9,116.60","2,656.42","4,654.92","1,044.49",31893.91,16,5,1,35768.755,607.875,31413.915,479.9950000000008
2791,2019-04-27 09:00:00,"10,444.94","1,141.99","3,076.75",656.37,"9,823.89","2,873.80","5,006.59","1,090.78",34115.11,18,5,1,36496.865,385.15499999999884,33004.51,1110.6000000000004
2792,2019-04-27 10:00:00,"11,193.89","1,203.75","3,131.58",677.40,"10,487.15","3,125.77","5,365.43","1,133.53",36318.48,20,5,1,37538.665,6.754999999997381,35216.795,1101.6850000000013
2793,2019-04-27 11:00:00,"11,836.19","1,250.96","3,168.54",691.22,"11,061.39","3,385.41","5,678.67","1,164.72",38237.1,22,5,1,38657.81,329.6399999999994,37277.79,959.3099999999977
2794,2019-04-27 12:00:00,"12,289.93","1,298.05","3,217.86",706.16,"11,515.01","3,613.14","5,949.11","1,184.14",39773.4,24,5,1,39622.145000000004,741.3950000000004,39005.25,768.1500000000015
2795,2019-04-27 13:00:00,"12,723.48","1,344.18","3,283.45",720.94,"11,853.44","3,817.92","6,212.74","1,221.20",41177.34,26,5,1,40520.78,1318.4799999999996,40475.369999999995,701.9699999999975
2796,2019-04-27 14:00:00,"13,135.01","1,398.46","3,341.89",744.29,"12,076.31","4,013.16","6,493.44","1,271.78",42474.34,28,5,1,41639.725,1991.3050000000003,41825.84,648.5
2797,2019-04-27 15:00:00,"13,479.65","1,448.66","3,419.89",766.49,"12,507.27","4,169.03","6,820.08","1,324.23",43935.3,30,5,1,42579.04,2587.75,43204.82,730.4800000000032
2798,2019-04-27 16:00:00,"13,793.49","1,494.24","3,488.60",791.39,"13,041.77","4,192.94","7,157.14","1,363.07",45322.64,32,5,1,43376.01,3067.1800000000003,44628.97,693.6699999999983
2799,2019-04-27 17:00:00,"13,924.76","1,508.88","3,530.02",811.57,"13,644.04","4,288.55","7,467.43","1,399.44",46574.69,34,5,1,44010.965,3439.505000000001,45948.665,626.0250000000015
2800,2019-04-27 18:00:00,"13,826.86","1,529.97","3,555.73",829.22,"14,034.36","4,285.99","7,616.96","1,434.15",47113.22,36,5,1,44042.175,3474.6450000000004,46843.955,269.2649999999994
2801,2019-04-27 19:00:00,"13,369.69","1,507.51","3,547.01",820.69,"13,943.83","4,020.67","7,580.72","1,428.88",46219.01,38,5,1,43322.495,2991.7350000000006,46666.115000000005,447.10499999999956
2802,2019-04-27 20:00:00,"12,675.90","1,445.34","3,481.03",792.87,"13,452.41","3,789.10","7,294.92","1,384.25",44315.81,40,5,1,42155.7,2080.630000000001,45267.41,951.6000000000022
2803,2019-04-27 21:00:00,"12,431.98","1,437.23","3,422.73",791.53,"13,264.45","3,689.92","7,074.28","1,354.63",43466.75,42,5,1,41779.335,1437.5849999999991,43891.28,424.52999999999884
2804,2019-04-27 22:00:00,"11,980.24","1,365.81","3,357.01",756.13,"12,844.91","3,547.40","6,768.97","1,318.44",41938.91,44,5,1,40518.655,1185.9550000000017,42702.83,763.9199999999983
2805,2019-04-27 23:00:00,"11,389.30","1,286.16","3,284.00",714.77,"12,035.36","3,342.58","6,306.24","1,251.35",39609.76,46,5,1,37914.68,1260.8799999999974,40774.33500000001,1164.5750000000007
2806,2019-04-27 00:00:00,"10,699.96","1,187.33","3,228.89",671.71,"11,067.75","3,108.96","5,756.77","1,176.84",36898.22,0,5,1,34982.485,1220.9150000000009,38253.990000000005,1355.7700000000004
2807,2019-04-28 01:00:00,"10,111.76","1,099.98","3,191.34",637.20,"10,145.40","2,887.64","5,263.99","1,031.50",34368.81,2,6,1,32658.5,934.6299999999992,35633.515,1264.7050000000017
2808,2019-04-28 02:00:00,"9,626.98","1,032.51","3,135.59",610.24,"9,507.85","2,701.22","4,902.52",991.24,32508.16,4,6,1,31215.86,341.1900000000005,33438.485,930.3249999999989
2809,2019-04-28 03:00:00,"9,291.81","1,007.63","3,086.56",587.62,"9,009.62","2,562.46","4,669.92",963.93,31179.55,6,6,1,30264.184999999998,75.26500000000124,31843.855,664.3050000000003
2810,2019-04-28 04:00:00,"9,046.53","1,000.16","3,069.74",577.54,"8,681.30","2,479.64","4,505.14",943.49,30303.56,8,6,1,29765.87,96.56999999999971,30741.555,437.994999999999
2811,2019-04-28 05:00:00,"8,936.45",982.48,"3,055.88",572.79,"8,506.29","2,422.64","4,423.37",932.98,29832.88,10,6,1,30032.685,150.14500000000044,30068.22,235.34000000000015
2812,2019-04-28 06:00:00,"8,906.04",976.37,"3,039.59",567.50,"8,477.15","2,405.88","4,418.90",931.07,29722.52,12,6,1,31650.690000000002,290.53000000000065,29777.7,55.18000000000029
2813,2019-04-28 07:00:00,"8,957.53",986.12,"3,030.54",573.06,"8,639.95","2,422.31","4,539.04",937.95,30086.5,14,6,1,34600.605,490.4449999999997,29904.510000000002,181.98999999999978
2814,2019-04-28 08:00:00,"9,071.87","1,011.14","3,018.74",585.92,"8,977.38","2,432.64","4,623.43",948.90,30670.01,16,6,1,35768.755,607.875,30378.254999999997,291.7549999999992
2815,2019-04-28 09:00:00,"9,726.25","1,046.57","3,055.83",622.71,"9,560.07","2,636.95","4,956.54","1,001.20",32606.12,18,6,1,36496.865,385.15499999999884,31638.065,968.0550000000003
2816,2019-04-28 10:00:00,"10,451.73","1,195.90","3,131.03",655.97,"10,334.53","2,912.60","5,329.96","1,053.34",35065.07,20,6,1,37538.665,6.754999999997381,33835.595,1229.4750000000004
2817,2019-04-28 11:00:00,"11,104.65","1,232.81","3,210.57",681.76,"10,972.05","3,168.03","5,713.55","1,095.71",37179.14,22,6,1,38657.81,329.6399999999994,36122.104999999996,1057.0349999999999
2818,2019-04-28 12:00:00,"11,749.09","1,312.00","3,293.59",709.49,"11,667.58","3,427.71","6,079.89","1,137.23",39376.59,24,6,1,39622.145000000004,741.3950000000004,38277.865,1098.7249999999985
2819,2019-04-28 13:00:00,"12,302.58","1,376.87","3,382.26",744.98,"12,318.42","3,678.38","6,459.09","1,190.64",41453.2,26,6,1,40520.78,1318.4799999999996,40414.895,1038.3050000000003
2820,2019-04-28 14:00:00,"12,822.14","1,443.85","3,468.64",784.18,"13,036.19","3,897.27","6,789.57","1,241.18",43483.02,28,6,1,41639.725,1991.3050000000003,42468.11,1014.9099999999999
2821,2019-04-28 15:00:00,"13,248.76","1,450.09","3,554.41",813.94,"13,689.47","4,068.89","7,156.57","1,299.62",45281.75,30,6,1,42579.04,2587.75,44382.384999999995,899.3650000000016
2822,2019-04-28 16:00:00,"13,652.30","1,525.03","3,599.72",839.55,"14,156.73","4,186.82","7,483.73","1,349.73",46793.62,32,6,1,43376.01,3067.1800000000003,46037.685,755.9350000000013
2823,2019-04-28 17:00:00,"13,883.21","1,575.01","3,634.70",859.37,"14,424.89","4,231.48","7,797.98","1,388.06",47794.7,34,6,1,44010.965,3439.505000000001,47294.16,500.53999999999724
2824,2019-04-28 18:00:00,"13,842.81","1,591.61","3,650.44",866.10,"14,562.34","4,188.84","7,981.13","1,411.64",48094.93,36,6,1,44042.175,3474.6450000000004,47944.815,150.1150000000016
2825,2019-04-28 19:00:00,"13,493.11","1,579.40","3,639.00",855.22,"14,434.24","4,058.28","7,945.95","1,401.82",47407.03,38,6,1,43322.495,2991.7350000000006,47750.979999999996,343.9500000000007
2826,2019-04-28 20:00:00,"12,939.72","1,529.44","3,568.00",834.64,"13,978.78","3,880.83","7,692.48","1,362.57",45786.46,40,6,1,42155.7,2080.630000000001,46596.744999999995,810.2849999999999
2827,2019-04-28 21:00:00,"12,771.83","1,519.16","3,507.83",827.79,"13,785.61","3,865.46","7,462.10","1,332.08",45071.86,42,6,1,41779.335,1437.5849999999991,45429.16,357.2999999999993
2828,2019-04-28 22:00:00,"12,381.24","1,450.67","3,474.14",810.25,"13,356.17","3,774.35","7,097.35","1,305.22",43649.39,44,6,1,40518.655,1185.9550000000017,44360.625,711.2350000000006
2829,2019-04-28 23:00:00,"11,685.40","1,353.22","3,406.09",759.54,"12,341.69","3,530.90","6,470.16","1,225.27",40772.27,46,6,1,37914.68,1260.8799999999974,42210.83,1438.5600000000013
2830,2019-04-28 00:00:00,"10,867.87","1,228.15","3,318.21",698.92,"11,099.82","3,208.31","5,817.18","1,130.17",37368.63,0,6,1,34982.485,1220.9150000000009,39070.45,1701.8199999999997
2831,2019-04-29 01:00:00,"10,171.32","1,115.72","3,220.76",667.51,"10,120.65","2,933.48","5,268.13","1,058.04",34555.61,2,0,0,32658.5,934.6299999999992,35962.119999999995,1406.5099999999984
2832,2019-04-29 02:00:00,"9,767.45","1,062.26","3,180.10",644.72,"9,483.20","2,752.36","4,923.14","1,013.80",32827.02,4,0,0,32032.605,475.5550000000003,33691.315,864.2950000000019
2833,2019-04-29 03:00:00,"9,537.44",995.47,"3,142.06",627.74,"9,113.64","2,636.55","4,723.92",986.81,31763.63,6,0,0,30759.5,420.0499999999993,32295.324999999997,531.6949999999979
2834,2019-04-29 04:00:00,"9,499.77","1,016.50","3,124.52",618.45,"8,936.81","2,575.56","4,635.38",966.67,31373.67,8,0,0,29986.43,317.130000000001,31568.65,194.98000000000138
2835,2019-04-29 05:00:00,"9,731.13","1,045.43","3,113.68",624.11,"9,108.16","2,576.05","4,686.32",963.47,31848.36,10,0,0,29857.71,24.829999999999927,31611.015,237.34500000000116
2836,2019-04-29 06:00:00,"10,319.35","1,082.34","3,123.76",645.21,"9,713.50","2,703.97","5,075.81",991.90,33655.84,12,0,0,30541.34,818.8199999999997,32752.1,903.739999999998
2837,2019-04-29 07:00:00,"11,087.31","1,168.27","3,179.10",698.87,"10,919.66","2,983.03","5,708.51","1,068.73",36813.48,14,0,0,32098.33,2011.8300000000017,35234.66,1578.8200000000033
2838,2019-04-29 08:00:00,"11,393.75","1,218.71","3,191.19",722.91,"11,420.63","3,060.51","5,937.17","1,105.76",38050.62,16,0,0,32915.445,2245.4349999999995,37432.05,618.5699999999997
2839,2019-04-29 09:00:00,"11,776.51","1,282.35","3,219.45",739.03,"11,724.32","3,113.82","6,033.20","1,122.83",39011.51,18,0,0,34358.915,1752.795,38531.065,480.4449999999997
2840,2019-04-29 10:00:00,"12,361.72","1,330.35","3,278.76",760.16,"12,096.15","3,271.45","6,214.01","1,154.82",40467.42,20,0,0,36305.244999999995,1240.1749999999993,39739.465,727.9549999999981
2841,2019-04-29 11:00:00,"13,021.15","1,377.89","3,328.99",778.19,"12,593.10","3,439.16","6,415.16","1,190.71",42144.36,22,0,0,38083.295,904.1549999999988,41305.89,838.4700000000012
2842,2019-04-29 12:00:00,"13,615.86","1,429.04","3,406.84",795.38,"12,954.68","3,561.10","6,679.69","1,230.37",43672.96,24,0,0,39870.065,493.4750000000022,42908.66,764.2999999999993
2843,2019-04-29 13:00:00,"14,096.49","1,482.17","3,469.21",808.53,"13,315.55","3,641.25","6,912.01","1,263.78",44989.0,26,0,0,41646.229999999996,193.03000000000247,44330.979999999996,658.0200000000004
2844,2019-04-29 14:00:00,"14,604.61","1,593.82","3,543.40",829.83,"13,734.39","3,738.32","7,195.78","1,299.84",46539.99,28,0,0,43557.024999999994,74.00500000000102,45764.494999999995,775.494999999999
2845,2019-04-29 15:00:00,"14,961.60","1,675.48","3,597.32",841.94,"14,126.94","3,849.72","7,418.18","1,320.74",47791.92,30,0,0,45224.270000000004,57.47999999999956,47165.955,625.9650000000001
2846,2019-04-29 16:00:00,"15,231.54","1,702.06","3,632.40",850.05,"14,372.25","3,964.41","7,564.95","1,322.55",48640.21,32,0,0,46618.405,175.21500000000015,48216.065,424.14500000000044
2847,2019-04-29 17:00:00,"15,305.56","1,726.78","3,659.54",855.80,"14,866.27","4,025.70","7,656.86","1,329.44",49425.95,34,0,0,47622.585,172.11499999999796,49033.08,392.869999999999
2848,2019-04-29 18:00:00,"15,115.16","1,724.14","3,617.17",850.39,"15,156.21","4,002.56","7,681.73","1,321.91",49469.27,36,0,0,47805.875,289.0550000000003,49447.61,21.659999999999854
2849,2019-04-29 19:00:00,"14,595.33","1,712.89","3,553.60",842.44,"15,025.40","3,920.40","7,634.21","1,304.80",48589.06,38,0,0,46860.630000000005,546.3999999999978,49029.16499999999,440.10499999999956
2850,2019-04-29 20:00:00,"14,171.27","1,665.28","3,476.89",831.44,"14,631.51","3,830.66","7,505.41","1,281.04",47393.5,40,0,0,45011.395000000004,775.0649999999987,47991.28,597.7799999999988
2851,2019-04-29 21:00:00,"14,171.90","1,677.83","3,443.32",838.39,"14,729.98","3,914.97","7,529.95","1,284.22",47590.57,42,0,0,44144.39,927.4700000000012,47492.035,98.53499999999985
2852,2019-04-29 22:00:00,"13,731.79","1,623.37","3,403.76",811.15,"14,126.73","3,843.54","7,224.47","1,254.07",46018.87,44,0,0,42677.0,972.3899999999994,46804.72,785.8499999999985
2853,2019-04-29 23:00:00,"12,989.28","1,504.03","3,308.28",756.83,"13,067.32","3,594.83","6,629.12","1,183.82",43033.5,46,0,0,39973.91499999999,798.3549999999996,44526.185,1492.6850000000013
2854,2019-04-29 00:00:00,"12,171.11","1,369.79","3,213.80",698.26,"11,730.21","3,292.27","6,016.66","1,102.53",39594.65,0,0,0,36786.015,582.614999999998,41314.075,1719.4249999999993
2855,2019-04-30 01:00:00,"11,531.60","1,272.08","3,189.23",655.21,"10,846.11","3,045.02","5,563.68","1,036.45",37139.4,2,1,0,34074.369999999995,481.2400000000016,38367.025,1227.625
2856,2019-04-30 02:00:00,"11,102.60","1,207.61","3,149.90",634.73,"10,231.36","2,908.38","5,306.91","1,004.18",35545.68,4,1,0,32032.605,475.5550000000003,36342.54,796.8600000000006
2857,2019-04-30 03:00:00,"10,851.31","1,176.37","3,125.99",627.47,"9,831.05","2,828.27","5,152.57",986.25,34579.29,6,1,0,30759.5,420.0499999999993,35062.485,483.1949999999997
2858,2019-04-30 04:00:00,"10,705.88","1,171.48","3,126.61",621.50,"9,691.85","2,781.57","5,075.82",982.60,34157.31,8,1,0,29986.43,317.130000000001,34368.3,210.9900000000016
2859,2019-04-30 05:00:00,"10,809.43","1,182.74","3,123.06",629.14,"9,832.08","2,785.14","5,161.28",982.11,34504.99,10,1,0,29857.71,24.829999999999927,34331.149999999994,173.84000000000015
2860,2019-04-30 06:00:00,"11,316.26","1,215.40","3,147.86",657.95,"10,480.94","2,911.30","5,546.97","1,012.08",36288.76,12,1,0,30541.34,818.8199999999997,35396.875,891.885000000002
2861,2019-04-30 07:00:00,"11,989.00","1,302.11","3,192.17",709.94,"11,730.36","3,201.06","6,243.47","1,094.84",39462.94,14,1,0,32098.33,2011.8300000000017,37875.850000000006,1587.0900000000001
2862,2019-04-30 08:00:00,"12,079.51","1,396.48","3,215.61",733.64,"12,342.52","3,277.41","6,517.25","1,131.39",40693.81,16,1,0,32915.445,2245.4349999999995,40078.375,615.4349999999977
2863,2019-04-30 09:00:00,"12,317.95","1,423.70","3,213.16",749.11,"12,649.24","3,307.20","6,594.28","1,144.80",41399.44,18,1,0,34358.915,1752.795,41046.625,352.8150000000023
2864,2019-04-30 10:00:00,"12,757.85","1,457.64","3,211.58",766.39,"12,977.75","3,448.61","6,725.49","1,166.31",42511.63,20,1,0,36305.244999999995,1240.1749999999993,41955.535,556.0949999999975
2865,2019-04-30 11:00:00,"13,367.21","1,496.68","3,231.60",789.05,"13,368.11","3,632.01","6,829.48","1,190.04",43904.18,22,1,0,38083.295,904.1549999999988,43207.905,696.2750000000015
2866,2019-04-30 12:00:00,"14,058.63","1,545.89","3,303.57",809.11,"13,626.93","3,815.91","6,910.83","1,211.70",45282.57,24,1,0,39870.065,493.4750000000022,44593.375,689.1949999999997
2867,2019-04-30 13:00:00,"14,681.10","1,592.63","3,383.81",828.25,"13,832.96","3,992.43","6,972.39","1,232.87",46516.44,26,1,0,41646.229999999996,193.03000000000247,45899.505000000005,616.9350000000013
2868,2019-04-30 14:00:00,"15,197.04","1,665.64","3,479.90",841.10,"14,067.41","4,182.98","7,169.60","1,257.76",47861.42,28,1,0,43557.024999999994,74.00500000000102,47188.93,672.489999999998
2869,2019-04-30 15:00:00,"15,310.71","1,687.05","3,540.12",850.44,"14,187.17","4,242.88","7,346.35","1,288.92",48453.63,30,1,0,45224.270000000004,57.47999999999956,48157.524999999994,296.10499999999956
2870,2019-04-30 16:00:00,"15,127.76","1,701.39","3,568.74",847.20,"14,274.03","4,246.17","7,458.85","1,317.11",48541.24,32,1,0,46618.405,175.21500000000015,48497.435,43.80500000000029
2871,2019-04-30 17:00:00,"14,820.62","1,789.52","3,588.79",839.29,"14,370.49","4,296.02","7,591.22","1,344.43",48640.37,34,1,0,47622.585,172.11499999999796,48590.805,49.56500000000233
2872,2019-04-30 18:00:00,"14,383.83","1,756.18","3,577.32",830.98,"14,302.35","4,224.86","7,635.68","1,340.80",48052.01,36,1,0,47805.875,289.0550000000003,48346.19,294.1800000000003
2873,2019-04-30 19:00:00,"13,973.13","1,715.90","3,523.99",824.31,"14,086.93","4,084.93","7,594.52","1,318.81",47122.53,38,1,0,46860.630000000005,546.3999999999978,47587.270000000004,464.7400000000016
2874,2019-04-30 20:00:00,"13,829.75","1,687.08","3,498.06",814.43,"13,975.21","3,979.92","7,562.59","1,302.66",46649.7,40,1,0,45011.395000000004,775.0649999999987,46886.115,236.41500000000087
2875,2019-04-30 21:00:00,"13,865.81","1,687.48","3,448.07",795.37,"14,079.81","4,046.36","7,706.88","1,314.28",46944.07,42,1,0,44144.39,927.4700000000012,46796.884999999995,147.1850000000013
2876,2019-04-30 22:00:00,"13,479.56","1,613.37","3,392.24",770.21,"13,691.77","3,985.60","7,520.77","1,295.26",45748.77,44,1,0,42677.0,972.3899999999994,46346.42,597.6500000000015
2877,2019-04-30 23:00:00,"12,762.79","1,497.12","3,308.02",723.44,"12,749.64","3,748.05","7,008.54","1,215.31",43012.91,46,1,0,39973.91499999999,798.3549999999996,44380.84,1367.9299999999967
2878,2019-04-30 00:00:00,"11,973.81","1,387.68","3,211.49",677.30,"11,666.09","3,442.56","6,422.20","1,139.79",39920.91,0,1,0,36786.015,582.614999999998,41466.91,1546.0
2879,2019-05-01 01:00:00,"11,373.82","1,266.23","3,107.94",647.46,"10,929.60","3,216.35","5,966.79","1,073.46",37581.65,2,2,0,34074.369999999995,481.2400000000016,38751.28,1169.630000000001
2880,2019-05-01 02:00:00,"10,939.58","1,183.95","3,089.91",630.22,"10,391.70","3,053.50","5,608.99","1,032.57",35930.41,4,2,0,34026.92,1518.7600000000002,36756.03,825.619999999999
2881,2019-05-01 03:00:00,"10,599.22","1,173.57","3,062.41",621.40,"10,004.95","2,926.73","5,443.25","1,010.11",34841.65,6,2,0,32879.42,1699.8700000000008,35386.03,544.380000000001
2882,2019-05-01 04:00:00,"10,466.47","1,159.70","3,053.55",622.63,"9,835.27","2,866.63","5,328.60","1,000.21",34333.05,8,2,0,32230.434999999998,1926.8749999999982,34587.350000000006,254.29999999999927
2883,2019-05-01 05:00:00,"10,590.14","1,174.67","3,064.01",637.42,"9,941.41","2,863.40","5,342.06","1,002.99",34616.09,10,2,0,32168.934999999998,2336.0549999999985,34474.57,141.5199999999968
2884,2019-05-01 06:00:00,"11,019.20","1,237.49","3,070.12",657.91,"10,580.92","2,948.83","5,665.79","1,035.45",36215.71,12,2,0,33005.64,3283.120000000001,35415.899999999994,799.8100000000013
2885,2019-05-01 07:00:00,"11,706.19","1,367.21","3,115.07",710.60,"11,753.76","3,215.38","6,229.12","1,112.17",39209.5,14,2,0,34774.72,4688.220000000001,37712.604999999996,1496.8950000000004
2886,2019-05-01 08:00:00,"11,860.00","1,398.08","3,132.39",727.06,"12,292.75","3,266.83","6,459.04","1,143.99",40280.14,16,2,0,35681.909999999996,5011.9,39744.82,535.3199999999997
2887,2019-05-01 09:00:00,"12,188.96","1,444.79","3,153.92",746.29,"12,587.08","3,303.80","6,506.32","1,163.03",41094.2,18,2,0,37002.78,4396.660000000002,40687.17,407.02999999999884
2888,2019-05-01 10:00:00,"12,805.55","1,494.06","3,212.27",758.49,"13,002.97","3,471.75","6,641.18","1,190.98",42577.24,20,2,0,38788.35,3723.279999999999,41835.72,741.5200000000004
2889,2019-05-01 11:00:00,"13,561.36","1,540.72","3,302.97",773.09,"13,532.05","3,661.50","6,814.65","1,224.31",44410.64,22,2,0,40541.66,3362.5200000000004,43493.94,916.7000000000007
2890,2019-05-01 12:00:00,"14,102.64","1,582.80","3,370.29",780.42,"14,050.43","3,845.48","6,951.68","1,260.45",45944.18,24,2,0,42329.58,2952.9900000000016,45177.41,766.7700000000004
2891,2019-05-01 13:00:00,"14,479.05","1,619.45","3,438.44",790.55,"14,550.41","4,021.24","7,040.45","1,286.22",47225.81,26,2,0,43984.82,2531.6200000000026,46584.994999999995,640.8149999999987
2892,2019-05-01 14:00:00,"14,770.59","1,628.76","3,523.30",813.83,"15,077.26","4,213.10","7,134.97","1,316.51",48478.33,28,2,0,45672.22,2189.2000000000007,47852.07,626.260000000002
2893,2019-05-01 15:00:00,"14,785.83","1,680.08","3,589.16",819.11,"15,490.27","4,404.96","7,190.23","1,344.48",49304.12,30,2,0,46867.69,1585.9399999999987,48891.225000000006,412.89500000000044
2894,2019-05-01 16:00:00,"14,690.01","1,717.87","3,622.90",819.18,"15,498.45","4,536.14","7,213.26","1,354.85",49452.66,32,2,0,47667.43,873.8099999999977,49378.39,74.27000000000044
2895,2019-05-01 17:00:00,"14,481.61","1,755.77","3,632.89",816.00,"15,212.53","4,630.65","7,314.40","1,378.81",49222.65,34,2,0,48217.535,422.83500000000276,49337.655,115.00500000000102
2896,2019-05-01 18:00:00,"14,159.54","1,766.66","3,647.68",808.87,"14,985.87","4,595.84","7,420.73","1,368.96",48754.16,36,2,0,48073.47,21.459999999999127,48988.405,234.24499999999898
2897,2019-05-01 19:00:00,"13,821.88","1,722.59","3,628.19",797.12,"14,807.15","4,445.84","7,516.75","1,354.24",48093.77,38,2,0,47264.78,142.25,48423.965,330.19500000000335
2898,2019-05-01 20:00:00,"13,712.26","1,698.03","3,581.48",782.01,"14,580.70","4,271.58","7,521.46","1,318.10",47465.64,40,2,0,46218.08,431.619999999999,47779.705,314.0649999999987
2899,2019-05-01 21:00:00,"13,779.77","1,685.21","3,495.49",769.41,"14,192.64","4,275.99","7,645.43","1,310.55",47154.49,42,2,0,46007.965,936.1049999999996,47310.065,155.57500000000073
2900,2019-05-01 22:00:00,"13,400.13","1,634.66","3,419.37",743.60,"13,378.35","4,146.66","7,479.12","1,285.90",45487.78,44,2,0,44699.08,1049.6899999999987,46321.134999999995,833.3549999999996
2901,2019-05-01 23:00:00,"12,672.12","1,509.83","3,332.34",696.40,"12,125.10","3,886.39","6,957.68","1,213.10",42392.95,46,2,0,41892.59,1120.3200000000033,43940.365,1547.4150000000009
2902,2019-05-01 00:00:00,"11,945.92","1,344.00","3,243.00",656.04,"10,814.10","3,576.78","6,326.08","1,127.62",39033.53,0,2,0,38644.770000000004,1276.140000000003,40713.24,1679.7099999999991
2903,2019-05-02 01:00:00,"11,334.78","1,220.88","3,172.39",622.61,"9,754.80","3,311.70","5,826.48","1,070.41",36314.04,2,3,0,36068.630000000005,1513.0200000000007,37673.785,1359.744999999999
2904,2019-05-02 02:00:00,"10,909.15","1,194.45","3,126.69",609.27,"9,229.36","3,113.78","5,486.37","1,030.47",34699.55,4,3,0,34026.92,1518.7600000000002,35506.795,807.244999999999
2905,2019-05-02 03:00:00,"10,674.81","1,142.28","3,108.51",602.14,"8,829.41","2,994.40","5,274.73","1,014.64",33640.93,6,3,0,32879.42,1699.8700000000008,34170.240000000005,529.3100000000013
2906,2019-05-02 04:00:00,"10,483.56","1,125.65","3,099.31",595.54,"8,601.44","2,902.80","5,154.47","1,005.82",32968.59,8,3,0,32230.434999999998,1926.8749999999982,33304.759999999995,336.1700000000019
2907,2019-05-02 05:00:00,"10,518.46","1,094.09","3,095.48",603.83,"8,708.48","2,878.06","5,139.12","1,006.51",33044.03,10,3,0,32168.934999999998,2336.0549999999985,33006.31,37.720000000001164
2908,2019-05-02 06:00:00,"11,034.96","1,099.37","3,114.80",627.40,"9,285.50","2,974.78","5,366.67","1,033.67",34537.14,12,3,0,33005.64,3283.120000000001,33790.585,746.5550000000003
2909,2019-05-02 07:00:00,"11,715.07","1,189.96","3,154.54",674.99,"10,398.80","3,262.48","5,897.16","1,103.41",37396.41,14,3,0,34774.72,4688.220000000001,35966.775,1429.635000000002
2910,2019-05-02 08:00:00,"11,805.85","1,239.90","3,163.95",697.64,"10,856.54","3,302.51","6,133.66","1,133.31",38333.36,16,3,0,35681.909999999996,5011.9,37864.885,468.47499999999854
2911,2019-05-02 09:00:00,"11,795.51","1,272.27","3,170.28",703.66,"10,997.56","3,326.36","6,125.61","1,132.50",38523.75,18,3,0,37002.78,4396.660000000002,38428.555,95.19499999999971
2912,2019-05-02 10:00:00,"12,252.08","1,320.49","3,177.44",712.89,"11,313.21","3,498.78","6,169.64","1,140.72",39585.25,20,3,0,38788.35,3723.279999999999,39054.5,530.75
2913,2019-05-02 11:00:00,"12,929.13","1,359.53","3,219.70",729.51,"11,584.82","3,678.83","6,352.28","1,154.02",41007.84,22,3,0,40541.66,3362.5200000000004,40296.545,711.2949999999983
2914,2019-05-02 12:00:00,"13,630.96","1,415.97","3,252.48",735.04,"11,755.50","3,849.93","6,730.96","1,154.17",42525.01,24,3,0,42329.58,2952.9900000000016,41766.425,758.5850000000027
2915,2019-05-02 13:00:00,"14,326.89","1,403.66","3,299.86",742.84,"12,061.08","4,027.32","7,008.84","1,157.94",44028.43,26,3,0,43984.82,2531.6200000000026,43276.72,751.7099999999991
2916,2019-05-02 14:00:00,"14,834.67","1,439.53","3,373.05",753.42,"12,521.33","4,208.22","7,139.83","1,166.39",45436.43,28,3,0,45672.22,2189.2000000000007,44732.43,704.0
